STATION,Station_name,DATE,LATITUDE,LONGITUDE,ELEVATION,temperature,dew_point_temperature,station_level_pressure,sea_level_pressure,relative_humidity,temperature_original,sea_level_pressure_original,relative_humidity_original,is_anomaly,anomaly_type,anomaly_id,anomaly_params
INM00043057,BOMBAY / COLABA,2025-03-04 09:00:00,18.9,72.8167,11.0,31.0,21.9,,1014.7995601860729,58.0,31.0,1010.4,58.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-04 12:00:00,18.9,72.8167,11.0,29.2,21.1,,1014.1928641984778,62.0,29.2,1009.5,62.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-04 15:00:00,18.9,72.8167,11.0,28.2,21.0,,1016.0861682108826,65.0,28.2,1011.1,65.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-05 00:00:00,18.9,72.8167,11.0,26.0,14.7,,1015.3794722232875,50.0,26.0,1010.1,50.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-05 03:00:00,18.9,72.8167,11.0,24.5,13.1,,1017.7727762356924,49.0,24.5,1012.2,49.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-05 06:00:00,18.9,72.8167,11.0,33.0,16.4,,1018.4660802480972,37.0,33.0,1012.6,37.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-05 09:00:00,18.9,72.8167,11.0,33.0,19.4,,1015.959384260502,45.0,33.0,1009.8,45.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-05 12:00:00,18.9,72.8167,11.0,30.2,19.9,,1015.552688272907,54.0,30.2,1009.1,54.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-05 15:00:00,18.9,72.8167,11.0,28.2,20.0,,1017.3459922853118,61.0,28.2,1010.6,61.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-06 00:00:00,18.9,72.8167,11.0,25.0,11.7,,1018.0392962977166,43.0,25.0,1011.0,43.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-06 03:00:00,18.9,72.8167,11.0,25.4,13.1,,1020.7326003101215,47.0,25.4,1013.4,47.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-06 06:00:00,18.9,72.8167,11.0,32.6,8.3,,1021.4259043225263,22.0,32.6,1013.8,22.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-06 09:00:00,18.9,72.8167,11.0,33.0,16.2,,1018.9192083349312,36.0,33.0,1011.0,36.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-06 12:00:00,18.9,72.8167,11.0,29.0,17.7,,1017.9125123473361,51.0,29.0,1009.7,51.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-07 00:00:00,18.9,72.8167,11.0,24.0,20.3,,1017.8058163597409,80.0,24.0,1009.3,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-07 03:00:00,18.9,72.8167,11.0,23.4,17.3,,1020.8991203721458,69.0,23.4,1012.1,69.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-07 06:00:00,18.9,72.8167,11.0,33.5,12.3,,1021.1924243845507,27.0,33.5,1012.1,27.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-07 12:00:00,18.9,72.8167,11.0,30.6,17.8,,1016.5857283969556,46.0,30.6,1007.2,46.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-08 03:00:00,18.9,72.8167,11.0,25.4,19.9,,1019.6790324093604,72.0,25.4,1010.0,72.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-08 06:00:00,18.9,72.8167,11.0,32.0,16.5,,1020.0723364217653,39.0,32.0,1010.1,39.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-08 09:00:00,18.9,72.8167,11.0,32.4,23.2,,1017.6656404341701,58.0,32.4,1007.4,58.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-08 12:00:00,18.9,72.8167,11.0,30.0,21.4,,1016.8589444465749,60.0,30.0,1006.3,60.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-08 15:00:00,18.9,72.8167,11.0,28.0,23.7,,1018.2522484589798,78.0,28.0,1007.4,78.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-09 00:00:00,18.9,72.8167,11.0,25.5,22.7,,1018.6455524713847,85.0,25.5,1007.5,85.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-09 03:00:00,18.9,72.8167,11.0,25.0,22.6,,1009.7,87.0,25.0,1009.7,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-09 06:00:00,18.9,72.8167,11.0,30.5,22.8,,1010.2,63.0,30.5,1010.2,63.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-09 12:00:00,18.9,72.8167,11.0,29.0,24.7,,1006.6,78.0,29.0,1006.6,78.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-10 03:00:00,18.9,72.8167,11.0,25.6,23.3,,1011.1,87.0,25.6,1011.1,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-10 06:00:00,18.9,72.8167,11.0,34.5,15.2,,1011.7,31.0,34.5,1011.7,31.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-10 09:00:00,18.9,72.8167,11.0,35.8,17.6,,1008.7,34.0,35.8,1008.7,34.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-10 12:00:00,18.9,72.8167,11.0,33.0,16.2,,1007.8,36.0,33.0,1007.8,36.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-11 00:00:00,18.9,72.8167,11.0,27.0,21.0,,1009.8,70.0,27.0,1009.8,70.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-11 03:00:00,18.9,72.8167,11.0,26.6,21.5,,1012.8,74.0,26.6,1012.8,74.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-11 06:00:00,18.9,72.8167,11.0,34.5,14.3,,1013.3,30.540918023630795,34.5,1013.3,30.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-11 09:00:00,18.9,72.8167,11.0,35.0,19.7,,1010.0,42.08183604726159,35.0,1010.0,41.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-11 12:00:00,18.9,72.8167,11.0,32.0,25.2,,1008.5312819558784,68.62275407089238,32.0,1009.0,67.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-11 15:00:00,18.9,72.8167,11.0,30.5,24.7,,1010.1625639117568,73.16367209452318,30.5,1011.1,71.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-12 00:00:00,18.9,72.8167,11.0,28.0,24.6,,1008.2938458676352,84.70459011815399,28.0,1009.7,82.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-12 03:00:00,18.9,72.8167,11.0,28.0,23.3,,1009.4251278235137,79.24550814178478,28.0,1011.3,76.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-12 06:00:00,18.9,72.8167,11.0,34.5,16.1,,1009.2564097793921,36.78642616541558,34.5,1011.6,33.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-12 09:00:00,18.9,72.8167,11.0,34.6,23.4,,1005.7876917352705,56.32734418904637,34.6,1008.6,52.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-12 12:00:00,18.9,72.8167,11.0,32.6,25.3,,1003.7189736911489,69.86826221267717,32.6,1007.0,65.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-12 15:00:00,18.9,72.8167,11.0,30.5,25.3,,1005.5502556470273,79.40918023630796,30.5,1009.3,74.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-13 00:00:00,18.9,72.8167,11.0,28.0,24.3,,1004.8815376029057,85.95009825993876,28.0,1009.1,80.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-13 03:00:00,18.9,72.8167,11.0,27.4,23.9,,1006.1128195587842,87.49101628356955,27.4,1010.8,81.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-13 06:00:00,18.9,72.8167,11.0,32.5,25.4,,1006.4441015146626,73.03193430720034,32.5,1011.6,66.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-13 09:00:00,18.9,72.8167,11.0,33.7,26.9,,1002.575383470541,75.57285233083115,33.7,1008.2,68.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-13 12:00:00,18.9,72.8167,11.0,31.6,26.0,,1000.8066654264194,80.11377035446195,31.6,1006.9,72.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-13 15:00:00,18.9,72.8167,11.0,29.5,26.6,,1002.0379473822978,92.65468837809274,29.5,1008.6,84.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-14 00:00:00,18.9,72.8167,11.0,27.5,25.1,,1001.9692293381762,96.19560640172354,27.5,1009.0,87.0,True,drift,3,sea_level_pressure
INM00043057,BOMBAY / COLABA,2025-03-14 03:00:00,18.9,72.8167,11.0,27.2,25.2,,1011.6,98.73652442535433,27.2,1011.6,89.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-14 06:00:00,18.9,72.8167,11.0,31.5,24.9,,1012.0,78.27744244898513,31.5,1012.0,68.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-14 09:00:00,18.9,72.8167,11.0,33.0,22.2,,1009.4,63.81836047261593,33.0,1009.4,53.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-14 12:00:00,18.9,72.8167,11.0,31.2,20.0,,1007.9,62.35927849624672,31.2,1007.9,51.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-14 15:00:00,18.9,72.8167,11.0,29.6,21.9,,1009.1,74.90019651987753,29.6,1009.1,63.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-15 00:00:00,18.9,72.8167,11.0,27.5,24.5,,1009.2,96.44111454350832,27.5,1009.2,84.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-15 03:00:00,18.9,72.8167,11.0,26.6,23.1,,1011.3,93.98203256713911,26.6,1011.3,81.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-15 06:00:00,18.9,72.8167,11.0,32.5,16.2,,1012.1,50.52295059076991,32.5,1012.1,37.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-15 09:00:00,18.9,72.8167,11.0,32.0,22.4,,1009.9,71.0638686144007,32.0,1009.9,57.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-15 12:00:00,18.9,72.8167,11.0,30.7,20.6,,1009.2,69.6047866380315,30.7,1009.2,55.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-15 15:00:00,18.9,72.8167,11.0,28.7,23.6,,1010.6,89.1457046616623,28.7,1010.6,74.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-16 00:00:00,18.9,72.8167,11.0,25.0,19.7,,1011.0,87.68662268529309,25.0,1011.0,72.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-16 03:00:00,18.9,72.8167,11.0,25.4,19.2,,1012.8,85.2275407089239,25.4,1012.8,69.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-16 06:00:00,18.9,72.8167,11.0,31.0,18.7,,1012.9,64.76845873255469,31.0,1012.9,48.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-16 09:00:00,18.9,72.8167,11.0,31.0,22.2,,1009.8,76.30937675618549,31.0,1009.8,59.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-16 12:00:00,18.9,72.8167,11.0,29.2,22.4,,1008.0,84.85029477981628,29.2,1008.0,67.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-16 15:00:00,18.9,72.8167,11.0,28.5,22.5,,1009.3,88.39121280344708,28.5,1009.3,70.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-17 00:00:00,18.9,72.8167,11.0,27.5,22.7,,1010.2,93.93213082707787,27.5,1010.2,75.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-17 03:00:00,18.9,72.8167,11.0,27.0,23.2,,1012.0,99.47304885070866,27.0,1012.0,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-17 09:00:00,18.9,72.8167,11.0,31.0,20.5,,1010.1,74.01396687433946,31.0,1010.1,54.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-17 12:00:00,18.9,72.8167,11.0,30.0,21.7,,1009.4,81.55488489797025,30.0,1009.4,61.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-17 15:00:00,18.9,72.8167,11.0,28.5,22.2,,1010.6,90.09580292160106,28.5,1010.6,69.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-18 00:00:00,18.9,72.8167,11.0,26.0,21.8,,1009.6,78.0,26.0,1009.6,78.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-18 03:00:00,18.9,72.8167,11.0,26.0,22.1,,1011.2,79.0,26.0,1011.2,79.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-18 06:00:00,18.9,72.8167,11.0,30.5,21.2,,1011.7,58.0,30.5,1011.7,58.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-18 09:00:00,18.9,72.8167,11.0,31.2,19.7,,1009.5,50.0,31.2,1009.5,50.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-18 12:00:00,18.9,72.8167,11.0,29.6,17.7,,1008.8,49.0,29.6,1008.8,49.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-18 15:00:00,18.9,72.8167,11.0,28.5,20.2,,1010.3,61.0,28.5,1010.3,61.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-19 00:00:00,18.9,72.8167,11.0,26.5,22.6,,1010.4,79.0,26.5,1010.4,79.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-19 03:00:00,18.9,72.8167,11.0,26.2,22.0,,1012.8,78.0,26.2,1012.8,78.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-19 06:00:00,18.9,72.8167,11.0,30.7,20.3,,1013.5,54.0,30.7,1013.5,54.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-19 12:00:00,18.9,72.8167,11.0,29.6,20.2,,1010.1,57.0,29.6,1010.1,57.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-20 00:00:00,18.9,72.8167,11.0,26.0,20.5,,1012.0,72.0,26.0,1012.0,72.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-20 03:00:00,18.9,72.8167,11.0,25.4,21.2,,1014.2,,25.4,1014.2,78.0,True,dropout,38,relative_humidity
INM00043057,BOMBAY / COLABA,2025-03-20 06:00:00,18.9,72.8167,11.0,31.6,21.2,,1014.7,,31.6,1014.7,54.0,True,dropout,38,relative_humidity
INM00043057,BOMBAY / COLABA,2025-03-20 09:00:00,18.9,72.8167,11.0,32.0,20.3,,1012.4,,32.0,1012.4,50.0,True,dropout,38,relative_humidity
INM00043057,BOMBAY / COLABA,2025-03-20 12:00:00,18.9,72.8167,11.0,30.5,20.1,,1011.8,,30.5,1011.8,54.0,True,dropout,38,relative_humidity
INM00043057,BOMBAY / COLABA,2025-03-20 15:00:00,18.9,72.8167,11.0,29.0,22.5,,1012.9,,29.0,1012.9,68.0,True,dropout,38,relative_humidity
INM00043057,BOMBAY / COLABA,2025-03-21 00:00:00,18.9,72.8167,11.0,27.0,18.2,,1013.5,,27.0,1013.5,59.0,True,dropout,38,relative_humidity
INM00043057,BOMBAY / COLABA,2025-03-21 03:00:00,18.9,72.8167,11.0,26.8,20.4,,1015.6,,26.8,1015.6,68.0,True,dropout,38,relative_humidity
INM00043057,BOMBAY / COLABA,2025-03-21 06:00:00,18.9,72.8167,11.0,32.5,18.2,,1016.0,43.0,32.5,1016.0,43.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-21 09:00:00,18.9,72.8167,11.0,32.0,18.8,,1012.9,45.0,32.0,1012.9,45.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-21 12:00:00,18.9,72.8167,11.0,30.0,18.6,,1011.8,50.0,30.0,1011.8,50.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-21 15:00:00,18.9,72.8167,11.0,28.0,21.4,,1013.0,67.0,28.0,1013.0,67.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-22 00:00:00,18.9,72.8167,11.0,25.5,21.2,,1012.2,77.0,25.5,1012.2,77.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-22 03:00:00,18.9,72.8167,11.0,25.6,22.0,,1014.7,81.0,25.6,1014.7,81.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-22 06:00:00,18.9,72.8167,11.0,31.5,19.2,,1014.4,48.0,31.5,1014.4,48.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-22 09:00:00,18.9,72.8167,11.0,32.2,20.2,,1011.4,49.0,32.2,1011.4,49.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-22 12:00:00,18.9,72.8167,11.0,30.5,22.8,,1009.8,63.0,30.5,1009.8,63.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-22 15:00:00,18.9,72.8167,11.0,28.6,24.0,,1011.4,76.0,28.6,1011.4,76.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-23 00:00:00,18.9,72.8167,11.0,26.0,23.4,,1011.6,86.0,26.0,1011.6,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-23 03:00:00,18.9,72.8167,11.0,26.0,23.7,,1013.4,87.0,26.0,1013.4,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-23 06:00:00,18.9,72.8167,11.0,31.2,25.0,,1013.3,70.0,31.2,1013.3,70.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-23 09:00:00,18.9,72.8167,11.0,32.5,22.5,,1010.5,56.0,32.5,1010.5,56.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-23 12:00:00,18.9,72.8167,11.0,30.6,23.0,,1010.1,64.0,30.6,1010.1,64.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-23 15:00:00,18.9,72.8167,11.0,29.5,23.0,,1012.1,68.0,29.5,1012.1,68.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-24 00:00:00,18.9,72.8167,11.0,26.6,23.4,,1011.5,83.0,26.6,1011.5,83.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-24 03:00:00,18.9,72.8167,11.0,26.8,24.2,,1014.5,86.0,26.8,1014.5,86.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-24 06:00:00,18.9,72.8167,11.0,31.5,24.6,,1013.8,67.0,31.5,1013.8,67.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-24 09:00:00,18.9,72.8167,11.0,32.0,24.9,,1010.2,66.0,32.0,1010.2,66.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-24 12:00:00,18.9,72.8167,11.0,30.5,22.8,,1009.1,63.0,30.5,1009.1,63.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-24 15:00:00,18.9,72.8167,11.0,29.6,23.5,,1011.2,70.0,29.6,1011.2,70.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-25 00:00:00,18.9,72.8167,11.0,26.5,22.2,,1008.6,77.0,26.5,1008.6,77.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-25 03:00:00,18.9,72.8167,11.0,27.4,23.9,,1011.0,81.0,27.4,1011.0,81.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-25 06:00:00,18.9,72.8167,11.0,32.0,24.0,,1010.8,63.0,32.0,1010.8,63.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-25 09:00:00,18.9,72.8167,11.0,31.6,24.8,,1007.4,67.0,31.6,1007.4,67.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-25 12:00:00,18.9,72.8167,11.0,30.5,24.1,,1006.3,69.0,30.5,1006.3,69.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-25 15:00:00,18.9,72.8167,11.0,29.2,25.2,,1008.3,79.0,29.2,1008.3,79.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-26 00:00:00,18.9,72.8167,11.0,26.5,23.8,,1007.4,85.0,26.5,1007.4,85.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-26 03:00:00,18.9,72.8167,11.0,26.6,24.3,,1009.7,87.0,26.6,1009.7,87.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-26 06:00:00,18.9,72.8167,11.0,31.0,23.8,,1010.2,66.0,31.0,1010.2,66.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-26 09:00:00,18.9,72.8167,11.0,31.2,22.1,,1007.7,58.0,31.2,1007.7,58.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-26 12:00:00,18.9,72.8167,11.0,29.5,21.7,,1006.8,63.0,29.5,1006.8,63.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-27 00:00:00,18.9,72.8167,11.0,26.6,22.5,,1009.2,78.0,26.6,1009.2,78.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-27 03:00:00,18.9,72.8167,11.0,26.4,21.9,,1011.1,76.0,26.4,1011.1,76.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-27 06:00:00,18.9,72.8167,11.0,30.0,22.7,,1011.6,65.0,30.0,1011.6,65.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-27 09:00:00,18.9,72.8167,11.0,30.0,22.4,,1009.1,64.0,30.0,1009.1,64.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-27 12:00:00,18.9,72.8167,11.0,28.0,22.1,,1007.5,70.0,28.0,1007.5,70.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-27 15:00:00,18.9,72.8167,11.0,27.0,20.6,,1009.1,68.0,27.0,1009.1,68.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-28 00:00:00,18.9,72.8167,11.0,26.0,21.2,,1008.4,75.0,26.0,1008.4,75.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-28 03:00:00,18.9,72.8167,11.0,26.2,22.7,,1010.8,81.0,26.2,1010.8,81.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-28 06:00:00,18.9,72.8167,11.0,30.2,23.2,,1010.5,66.0,30.2,1010.5,66.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-28 09:00:00,18.9,72.8167,11.0,31.0,21.2,,1007.4,56.0,31.0,1007.4,56.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-28 12:00:00,18.9,72.8167,11.0,30.5,22.2,,1005.9,61.0,30.5,1005.9,61.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-29 00:00:00,18.9,72.8167,11.0,27.7,10.5,,1006.3,34.0,27.7,1006.3,34.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-29 03:00:00,18.9,72.8167,11.0,26.2,10.7,,1008.5,38.0,26.2,1008.5,38.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-29 06:00:00,18.9,72.8167,11.0,34.2,9.4,,1008.1,22.0,34.2,1008.1,22.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-29 09:00:00,18.9,72.8167,11.0,31.8,19.3,,1005.9,47.0,31.8,1005.9,47.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-29 12:00:00,18.9,72.8167,11.0,30.0,22.4,,1004.7,64.0,30.0,1004.7,64.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-29 15:00:00,18.9,72.8167,11.0,29.0,21.6,,1007.3,64.0,29.0,1007.3,64.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-30 00:00:00,18.9,72.8167,11.0,27.5,21.7,,1006.7,71.0,27.5,1006.7,71.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-30 03:00:00,18.9,72.8167,11.0,27.4,23.3,,1009.1,78.0,27.4,1009.1,78.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-30 06:00:00,18.9,72.8167,11.0,31.7,23.8,,1009.0,63.0,31.7,1009.0,63.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-30 09:00:00,18.9,72.8167,11.0,30.7,24.5,,1006.2,70.0,30.7,1006.2,70.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-30 12:00:00,18.9,72.8167,11.0,30.0,23.3,,1005.2,67.0,30.0,1005.2,67.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-30 15:00:00,18.9,72.8167,11.0,29.4,15.9,,1007.7,44.0,29.4,1007.7,44.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-31 00:00:00,18.9,72.8167,11.0,27.2,23.1,,1007.3,78.0,27.2,1007.3,78.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-31 03:00:00,18.9,72.8167,11.0,27.8,24.9,,1009.5,84.0,27.8,1009.5,84.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-31 06:00:00,18.9,72.8167,11.0,31.6,23.5,,1009.3,62.0,31.6,1009.3,62.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-31 09:00:00,18.9,72.8167,11.0,32.5,23.2,,1006.7,58.0,32.5,1006.7,58.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-31 12:00:00,18.9,72.8167,11.0,30.5,23.1,,1005.4,65.0,30.5,1005.4,65.0,False,,,
INM00043057,BOMBAY / COLABA,2025-03-31 15:00:00,18.9,72.8167,11.0,29.5,21.4,,1007.1,62.0,29.5,1007.1,62.0,False,,,
INM00043057,BOMBAY / COLABA,2025-04-01 00:00:00,18.9,72.8167,11.0,27.5,23.0,,1006.3,77.0,27.5,1006.3,77.0,False,,,
INM00043057,BOMBAY / COLABA,2025-04-01 03:00:00,18.9,72.8167,11.0,27.8,24.3,,1008.5,81.0,27.8,1008.5,81.0,False,,,
INM00043057,BOMBAY / COLABA,2025-04-01 06:00:00,18.9,72.8167,11.0,31.0,23.5,,1008.5,64.0,31.0,1008.5,64.0,False,,,
INM00043057,BOMBAY / COLABA,2025-04-01 09:00:00,18.9,72.8167,11.0,32.7,23.3,,1006.2,58.0,32.7,1006.2,58.0,False,,,
INM00043057,BOMBAY / COLABA,2025-04-01 12:00:00,18.9,72.8167,11.0,,25.7,,1004.8,77.0,30.2,1004.8,77.0,True,dropout,41,temperature
INM00043057,BOMBAY / COLABA,2025-04-01 15:00:00,18.9,72.8167,11.0,,22.9,,1006.3,70.0,29.0,1006.3,70.0,True,dropout,41,temperature
INM00043057,BOMBAY / COLABA,2025-04-02 00:00:00,18.9,72.8167,11.0,,24.6,,1006.3,82.0,28.0,1006.3,82.0,True,dropout,41,temperature
INM00043057,BOMBAY / COLABA,2025-04-02 03:00:00,18.9,72.8167,11.0,,24.9,,1008.1,83.0,28.0,1008.1,83.0,True,dropout,41,temperature
INM00043057,BOMBAY / COLABA,2025-04-02 09:00:00,18.9,72.8167,11.0,,25.2,,1006.8,61.0,33.6,1006.8,61.0,True,dropout,41,temperature
INM00043057,BOMBAY / COLABA,2025-04-02 12:00:00,18.9,72.8167,11.0,,27.2,,1005.9,78.0,31.6,1005.9,78.0,True,dropout,41,temperature
INM00043057,BOMBAY / COLABA,2025-04-02 15:00:00,18.9,72.8167,11.0,30.0,26.1,,1009.0,80.0,30.0,1009.0,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-04-03 03:00:00,18.9,72.8167,11.0,28.4,24.7,,1012.4,80.0,28.4,1012.4,80.0,False,,,
INM00043057,BOMBAY / COLABA,2025-04-03 06:00:00,18.9,72.8167,11.0,33.0,26.3,,1012.5,68.0,33.0,1012.5,68.0,False,,,
INM00043057,BOMBAY / COLABA,2025-04-03 09:00:00,18.9,72.8167,11.0,33.6,26.7,,1010.0,67.0,33.6,1010.0,67.0,False,,,
